BOROUGH,ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,COUNTY,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
MANHATTAN,10002,45,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15,349,21
MANHATTAN,10002,47,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,349,22
MANHATTAN,10002,49,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,349,23
MANHATTAN,10002,55,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,349,24
MANHATTAN,10002,61,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,349,26
MANHATTAN,10002,63,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,349,27
MANHATTAN,10002,71,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,349,30
MANHATTAN,10002,78,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,348,48
MANHATTAN,10002,79,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,21
MANHATTAN,10002,84,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,45
MANHATTAN,10002,86,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,44
MANHATTAN,10002,87,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,22
MANHATTAN,10002,91,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,24
MANHATTAN,10002,93,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,25
MANHATTAN,10002,95,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,348,26
MANHATTAN,10002,97,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,27
MANHATTAN,10002,99,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,348,28
MANHATTAN,10002,101,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,29
MANHATTAN,10002,105,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,31
MANHATTAN,10002,107,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,32
MANHATTAN,10002,141 TO 161,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,346,7501
MANHATTAN,10002,201,CLINTON,ST,219,E BROADWAY,,62,NEW YORK,MULTIPLE DWELLING A,,,285,16
MANHATTAN,10002,204 TO 206,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,286,1
MANHATTAN,10002,207,CLINTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,285,15
MANHATTAN,10002,1 TO 7,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,ROOMING HOUSE,,424,12
MANHATTAN,10002,9 TO 11,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,424,26
MANHATTAN,10002,10,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,425,41
MANHATTAN,10002,12,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,425,41
MANHATTAN,10002,14,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,425,40
MANHATTAN,10002,46,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,420,74
MANHATTAN,10002,47 TO 53,DELANCEY,ST,141,ELDRIDGE,ST,62,NEW YORK,MULTIPLE DWELLING A,,,419,63
MANHATTAN,10002,55,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,414,5
MANHATTAN,10002,61,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,414,18
MANHATTAN,10002,101,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,409,43
MANHATTAN,10002,168.5,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,76
MANHATTAN,10002,170,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,74
MANHATTAN,10002,174,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,348,72
MANHATTAN,10002,175,DELANCEY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,347,7501
MANHATTAN,10002,13,DIVISION,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,281,59
MANHATTAN,10002,19,DIVISION,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,,281,55
MANHATTAN,10002,51,DIVISION,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,281,30
MANHATTAN,10002,115,DIVISION,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,91
MANHATTAN,10002,123,DIVISION,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,87
MANHATTAN,10002,136 TO 138,DIVISION,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,294,28
MANHATTAN,10002,139,DIVISION,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,79
MANHATTAN,10002,143,DIVISION,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,283,77
MANHATTAN,10002,24,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,281,10
MANHATTAN,10002,38,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,281,17
MANHATTAN,10002,54,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,281,25
MANHATTAN,10002,56,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,281,26
MANHATTAN,10002,60,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,281,28
MANHATTAN,10002,61,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,280,30
MANHATTAN,10002,64,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING B,,,281,30
MANHATTAN,10002,66,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,281,31
MANHATTAN,10002,94,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,282,54
MANHATTAN,10002,95,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,282,30
MANHATTAN,10002,96,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,282,55
MANHATTAN,10002,99,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,282,28
MANHATTAN,10002,101,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,282,27
MANHATTAN,10002,125,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,43
MANHATTAN,10002,126,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,54
MANHATTAN,10002,127,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,41
MANHATTAN,10002,129,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,40
MANHATTAN,10002,133,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,38
MANHATTAN,10002,137,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,36
MANHATTAN,10002,139,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,35
MANHATTAN,10002,144,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,63
MANHATTAN,10002,146,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,64
MANHATTAN,10002,150,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,66
MANHATTAN,10002,152,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING B,,,283,67
MANHATTAN,10002,154,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,68
MANHATTAN,10002,158,E BROADWAY,,30,CANAL,ST,62,NEW YORK,MULTIPLE DWELLING A,,,283,70
MANHATTAN,10002,160,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,71
MANHATTAN,10002,162,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,72
MANHATTAN,10002,167,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,284,27
MANHATTAN,10002,169,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,284,26
MANHATTAN,10002,171,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,284,25
MANHATTAN,10002,181,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING B,,,284,20
MANHATTAN,10002,187,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,284,17
MANHATTAN,10002,189,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,284,16
MANHATTAN,10002,211,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,285,20
MANHATTAN,10002,221,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,286,40
MANHATTAN,10002,243,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,286,29
MANHATTAN,10002,251,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,286,25
MANHATTAN,10002,253,E BROADWAY,,,,,62,NEW YORK,MULTIPLE DWELLING A,,,286,24
MANHATTAN,10002,137,E HOUSTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,422,48
MANHATTAN,10002,217,E HOUSTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,412,58
MANHATTAN,10002,250,E HOUSTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,397,63
MANHATTAN,10002,255 TO 259,E HOUSTON,ST,171,SUFFOLK,ST,62,NEW YORK,MULTIPLE DWELLING A,,,355,54
MANHATTAN,10002,273 TO 275,E HOUSTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,350,14
MANHATTAN,10002,279,E HOUSTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,350,16
MANHATTAN,10002,283,E HOUSTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,350,17
MANHATTAN,10002,305,E HOUSTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,350,56
MANHATTAN,10002,319,E HOUSTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,345,11
MANHATTAN,10002,325,E HOUSTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,345,14
MANHATTAN,10002,331,E HOUSTON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,345,17
MANHATTAN,10002,2,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,293,28
MANHATTAN,10002,5,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,292,29
MANHATTAN,10002,9,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,292,27
MANHATTAN,10002,13,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,292,25
MANHATTAN,10002,17,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,292,23
MANHATTAN,10002,19,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,ROOMING HOUSE,,292,22
MANHATTAN,10002,21,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,292,21
MANHATTAN,10002,26,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,293,10
MANHATTAN,10002,38,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,300,3
MANHATTAN,10002,42,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,300,4
MANHATTAN,10002,44,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,300,5
MANHATTAN,10002,46,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,300,6
MANHATTAN,10002,67,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,306,35
MANHATTAN,10002,73,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,306,32
MANHATTAN,10002,84,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,307,11
MANHATTAN,10002,85,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,306,26
MANHATTAN,10002,86,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,307,12
MANHATTAN,10002,89 TO 91,ELDRIDGE,ST,289,GRAND,ST,62,NEW YORK,MULTIPLE DWELLING A,,,306,23
MANHATTAN,10002,106,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,413,1
MANHATTAN,10002,108 TO 110,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,413,2
MANHATTAN,10002,109,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,418,47
MANHATTAN,10002,111,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,418,46
MANHATTAN,10002,112 TO 114,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,413,4
MANHATTAN,10002,115,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,418,44
MANHATTAN,10002,116,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,413,6
MANHATTAN,10002,118,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,413,8
MANHATTAN,10002,127,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,419,71
MANHATTAN,10002,129,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,419,70
MANHATTAN,10002,131,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,419,69
MANHATTAN,10002,135 TO 137,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,419,66
MANHATTAN,10002,136,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,414,2
MANHATTAN,10002,138,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,414,3
MANHATTAN,10002,139,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,419,65
MANHATTAN,10002,163,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,420,70
MANHATTAN,10002,176,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,415,12
MANHATTAN,10002,180,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,415,12
MANHATTAN,10002,231,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,422,64
MANHATTAN,10002,235,ELDRIDGE,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,422,62
MANHATTAN,10002,13,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,297,22
MANHATTAN,10002,15,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,297,22
MANHATTAN,10002,17,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,297,21
MANHATTAN,10002,21,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,297,19
MANHATTAN,10002,23,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,297,18
MANHATTAN,10002,27.5,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,310,32
MANHATTAN,10002,29,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,310,31
MANHATTAN,10002,31,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,310,30
MANHATTAN,10002,33,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,310,29
MANHATTAN,10002,39,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,310,26
MANHATTAN,10002,41,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,310,25
MANHATTAN,10002,45,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,310,23
MANHATTAN,10002,47,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,310,22
MANHATTAN,10002,49,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,310,21
MANHATTAN,10002,115,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,410,55
MANHATTAN,10002,140,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,354,1
MANHATTAN,10002,143,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,411,61
MANHATTAN,10002,145,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,411,61
MANHATTAN,10002,147,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,411,60
MANHATTAN,10002,153 TO 155,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,411,7504
MANHATTAN,10002,159,ESSEX,ST,118,STANTON,ST,62,NEW YORK,MULTIPLE DWELLING A,,,412,73
MANHATTAN,10002,179,ESSEX,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,412,62
MANHATTAN,10002,28,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,292,10
MANHATTAN,10002,62 TO 64,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,306,1
MANHATTAN,10002,68,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,306,4
MANHATTAN,10002,70,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,306,5
MANHATTAN,10002,72,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,306,6
MANHATTAN,10002,74,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,306,7
MANHATTAN,10002,78,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,306,9
MANHATTAN,10002,100 TO 102,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,418,32
MANHATTAN,10002,104,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,418,34
MANHATTAN,10002,120,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,419,46
MANHATTAN,10002,122,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,419,47
MANHATTAN,10002,124,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,419,48
MANHATTAN,10002,146,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,420,43
MANHATTAN,10002,148,FORSYTH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,GARDEN COMPLEX,SEC 608,420,44
MANHATTAN,10002,337,GRAND,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,309,18
MANHATTAN,10002,23,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,280,1
MANHATTAN,10002,25,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,280,2
MANHATTAN,10002,26,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,277,45
MANHATTAN,10002,27,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,280,3
MANHATTAN,10002,28,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,277,44
MANHATTAN,10002,29,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,280,4
MANHATTAN,10002,30,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,277,43
MANHATTAN,10002,31,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,280,5
MANHATTAN,10002,33,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,280,6
MANHATTAN,10002,35,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,280,7
MANHATTAN,10002,37,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,,280,8
MANHATTAN,10002,39,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,280,9
MANHATTAN,10002,41,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,280,10
MANHATTAN,10002,43,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,280,11
MANHATTAN,10002,44,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,277,36
MANHATTAN,10002,45,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,280,13
MANHATTAN,10002,52,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,277,32
MANHATTAN,10002,54,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,277,31
MANHATTAN,10002,56,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,277,30
MANHATTAN,10002,58,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,277,29
MANHATTAN,10002,83,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,282,7
MANHATTAN,10002,93,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,282,12
MANHATTAN,10002,105,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,49
MANHATTAN,10002,111,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,3
MANHATTAN,10002,113,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,4
MANHATTAN,10002,117,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,5
MANHATTAN,10002,119,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,6
MANHATTAN,10002,121,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,7
MANHATTAN,10002,123,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,8
MANHATTAN,10002,125,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,9
MANHATTAN,10002,127,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,10
MANHATTAN,10002,131,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,12
MANHATTAN,10002,133,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,283,13
MANHATTAN,10002,142,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,273,7501
MANHATTAN,10002,146,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,271,61
MANHATTAN,10002,150,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,271,59
MANHATTAN,10002,160,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,271,54
MANHATTAN,10002,162,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,271,53
MANHATTAN,10002,166,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,271,51
MANHATTAN,10002,168,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,271,50
MANHATTAN,10002,170 TO 172,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,271,48
MANHATTAN,10002,173 TO 177,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,284,11
MANHATTAN,10002,191,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,285,7
MANHATTAN,10002,195,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,285,9
MANHATTAN,10002,199,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,285,11
MANHATTAN,10002,211,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,286,2
MANHATTAN,10002,213,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,286,3
MANHATTAN,10002,217,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,286,5
MANHATTAN,10002,221,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,286,7
MANHATTAN,10002,233 TO 235,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,286,13
MANHATTAN,10002,237,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,286,15
MANHATTAN,10002,243,HENRY,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,286,18
MANHATTAN,10002,58 TO 62,HESTER,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,298,15
MANHATTAN,10002,83,HESTER,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,308,28
MANHATTAN,10002,86,HESTER,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,300,17
MANHATTAN,10002,88,HESTER,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,300,17
MANHATTAN,10002,145,HESTER,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,304,1
MANHATTAN,10002,26,JEFFERSON,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,271,47
MANHATTAN,10002,13 TO 15,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,298,26
MANHATTAN,10002,17,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,298,25
MANHATTAN,10002,34,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,310,40
MANHATTAN,10002,36,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,310,2
MANHATTAN,10002,38,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,310,3
MANHATTAN,10002,40,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,310,4
MANHATTAN,10002,41 TO 43,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,,309,26
MANHATTAN,10002,48,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,310,7
MANHATTAN,10002,53,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,309,21
MANHATTAN,10002,65,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,408,21
MANHATTAN,10002,69,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,408,19
MANHATTAN,10002,77 TO 79,LUDLOW,ST,243,BROOME,ST,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),COOP/CONDO PLAN FILE,408,1104
MANHATTAN,10002,81 TO 83,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (1-15),,409,26
MANHATTAN,10002,85,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,409,23
MANHATTAN,10002,87,LUDLOW,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,409,22
